id,name,types,primaryType,primaryTypeDisplayName,businessStatus,pureServiceAreaBusiness,formattedAddress,location,city
ChIJ--n1SdL6mUcRpASGRErF91k,"{'text': ""Hao's Box"", 'languageCode': 'en'}","['asian_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",asian_restaurant,"{'text': 'Asian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Mühlstraße 2, 72074 Tübingen, Germany","{'latitude': 48.5197539, 'longitude': 9.0581944}",Tübingen
ChIJhYDLOdL6mUcRL47TQ1nM7gU,"{'text': 'Gasthausbrauerei Neckarmüller', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Gartenstraße 4, 72074 Tübingen, Germany","{'latitude': 48.519357, 'longitude': 9.058622999999999}",Tübingen
ChIJfe6Lh9H6mUcRgmQtePU9rSw,"{'text': 'Restaurant Istanbul Tübingen', 'languageCode': 'de'}","['turkish_restaurant', 'fast_food_restaurant', 'pizza_restaurant', 'food_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Karlstraße 1, 72072 Tübingen, Germany","{'latitude': 48.518449, 'longitude': 9.0582403}",Tübingen
ChIJKc8JAdH6mUcRaqU7PHUId9Q,"{'text': 'Gaststätte Hauptbahnhof', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Europapl. 19, 72072 Tübingen, Germany","{'latitude': 48.5159519, 'longitude': 9.054864}",Tübingen
ChIJCQ0dq437mUcRIhvpIGfxWiI,"{'text': 'Aksaray Tübingen', 'languageCode': 'de'}","['turkish_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Mühlstraße 10/1, 72074 Tübingen, Germany","{'latitude': 48.5205625, 'longitude': 9.0579208}",Tübingen
ChIJI6CVktP6mUcRdoklZ-0caeA,"{'text': 'Cafe Tangente Jour', 'languageCode': 'en'}","['cafe', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",cafe,"{'text': 'Cafe', 'languageCode': 'en'}",OPERATIONAL,,"Münzgasse 17, 72070 Tübingen, Germany","{'latitude': 48.520143999999995, 'longitude': 9.055482999999999}",Tübingen
ChIJJYpsxbH7mUcRJ3qMsP8OmhY,"{'text': 'GenussArt | Bistro & Café | Frühstück - Salate, Bowls & mehr - Kaffee - Kuchen | vegetarisch & vegan', 'languageCode': 'de'}","['cafe', 'vegan_restaurant', 'vegetarian_restaurant', 'catering_service', 'food_delivery', 'food_store', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",cafe,"{'text': 'Cafe', 'languageCode': 'en'}",OPERATIONAL,,"Eisenbahnstraße 1, 72072 Tübingen, Germany","{'latitude': 48.5162639, 'longitude': 9.0631472}",Tübingen
ChIJMTjKcn_7mUcRN2rN8A4_YZc,"{'text': 'Gardens Tübingen', 'languageCode': 'de'}","['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Gartenstraße 80, 72074 Tübingen, Germany","{'latitude': 48.5188205, 'longitude': 9.0712051}",Tübingen
ChIJP2j5YRb7mUcRvlrJted0Q_c,"{'text': 'Miko Döner', 'languageCode': 'de'}","['turkish_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Reutlinger Str. 44, 72072 Tübingen, Germany","{'latitude': 48.5142824, 'longitude': 9.066264799999999}",Tübingen
ChIJgbc7VAD7mUcRFK-2BDoQmI8,"{'text': 'Emanuel Gastronomy', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Eisenbahnstraße 27, 72072 Tübingen, Germany","{'latitude': 48.5155964, 'longitude': 9.0681902}",Tübingen
ChIJNzGjDMj6mUcRtAM9feNOR_o,"{'text': 'Bien Asien', 'languageCode': 'en'}","['vietnamese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",vietnamese_restaurant,"{'text': 'Vietnamese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Eugenstraße 74, 72072 Tübingen, Germany","{'latitude': 48.5126394, 'longitude': 9.0699349}",Tübingen
ChIJ1YL7FMj6mUcRusMCXLdm5JI,"{'text': 'Fischfeinkost Lauriolas', 'languageCode': 'de'}","['sushi_restaurant', 'fast_food_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Eugenstraße 74, 72072 Tübingen, Germany","{'latitude': 48.512650099999995, 'longitude': 9.069626500000002}",Tübingen
ChIJRZ6stsn6mUcR9Xazz9KPi4Y,"{'text': 'Kaplan Döner Kebap House', 'languageCode': 'de'}","['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Eisenbahnstraße 32, 72072 Tübingen, Germany","{'latitude': 48.514668, 'longitude': 9.069754}",Tübingen
ChIJa8lCtLP6mUcRDmCYosD7Ozk,"{'text': 'JAPENGO', 'languageCode': 'de'}","['restaurant', 'wedding_venue', 'event_venue', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schaffhausenstraße 113, 72072 Tübingen, Germany","{'latitude': 48.518418399999995, 'longitude': 9.0817345}",Tübingen
ChIJE5A7XwD7mUcRo1kHbllmqWs,"{'text': 'Venezia', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Aixer Str. 23, 72072 Tübingen, Germany","{'latitude': 48.5111614, 'longitude': 9.0756119}",Tübingen
ChIJz36Zt7r7mUcRFRTWt7AqvHM,"{'text': 'An An', 'languageCode': 'de'}","['vietnamese_restaurant', 'sushi_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",vietnamese_restaurant,"{'text': 'Vietnamese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Aixer Str. 46, 72072 Tübingen, Germany","{'latitude': 48.5108348, 'longitude': 9.0758493}",Tübingen
ChIJ688m6Q77mUcRgGyaJljddKs,"{'text': 'Grill California', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schaffhausenstraße 109, 72072 Tübingen, Germany","{'latitude': 48.517938199999996, 'longitude': 9.0801787}",Tübingen
ChIJS2PzG4n7mUcRkLDEHydEi_0,"{'text': ""Abhi's Lieferservice"", 'languageCode': 'en'}","['restaurant', 'meal_delivery', 'food_delivery', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schaffhausenstraße 109, 72072 Tübingen, Germany","{'latitude': 48.51790020000001, 'longitude': 9.080184899999999}",Tübingen
ChIJcxCnJsHxmUcRytI8wyoNivk,"{'text': 'Kreis Pizza & Kebap Haus Kusterdingen', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"In d. Braike 3, 72127 Kusterdingen, Germany","{'latitude': 48.516594999999995, 'longitude': 9.1216417}",Tübingen
ChIJFT2wv8DvmUcRCZn_Fe_ieMA,"{'text': 'Etna Ristorante', 'languageCode': 'en'}","['indian_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",indian_restaurant,"{'text': 'Indian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Tübinger Str. 8, 72127 Kusterdingen, Germany","{'latitude': 48.5200239, 'longitude': 9.1208413}",Tübingen
ChIJw_pHyuHvmUcRk7YxCvcKsuY,"{'text': 'Im Höfle', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Tübinger Str. 14, 72127 Kusterdingen, Germany","{'latitude': 48.5197012, 'longitude': 9.120474399999999}",Tübingen
ChIJqyQigITvmUcRH53hnYXytbw,"{'text': 'Taj Tandoori', 'languageCode': 'en'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Tübinger Str. 8, 72127 Kusterdingen, Germany","{'latitude': 48.5200044, 'longitude': 9.1208522}",Tübingen
ChIJ__8LtM78mUcRcAT-4qM_S-w,"{'text': 'Pfäffinger Pizza & Kebap Haus', 'languageCode': 'de'}","['turkish_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Wiesweg 26, 72119 Ammerbuch, Germany","{'latitude': 48.52465780000001, 'longitude': 8.966921}",Tübingen
ChIJYaIpZrT8mUcR_skNcYIxOvE,"{'text': 'Hotel LAMM - Restaurant & Spezialitäten-Brennerei Volker Theurer', 'languageCode': 'de'}","['hotel', 'inn', 'lodging', 'liquor_store', 'restaurant', 'point_of_interest', 'farm', 'store', 'food', 'establishment']",hotel,"{'text': 'Hotel', 'languageCode': 'en'}",OPERATIONAL,,"Jesinger Hauptstraße 55-57, 72070 Tübingen, Germany","{'latitude': 48.526551999999995, 'longitude': 8.979183599999999}",Tübingen
ChIJSzCy1M38mUcRVWSmSvdyhrM,"{'text': 'Pizzeria da Roberto', 'languageCode': 'de'}","['italian_restaurant', 'pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Wiesweg 1, 72070 Tübingen, Germany","{'latitude': 48.523078700000006, 'longitude': 8.974833}",Tübingen
ChIJJwv_GjX7mUcRBqUKy2UwLVo,"{'text': 'Hotel Restaurant Kreuzberg', 'languageCode': 'de'}","['restaurant', 'hotel', 'lodging', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Vor dem Kreuzberg 23, 72070 Tübingen, Germany","{'latitude': 48.5244765, 'longitude': 9.025634799999999}",Tübingen
ChIJe9Db17D7mUcRlW40zvrs5Jc,"{'text': 'Tetova Bar pavillon', 'languageCode': 'de'}","['restaurant', 'night_club', 'cafe', 'food', 'bar', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Rheinlandstraße 32, 72070 Tübingen, Germany","{'latitude': 48.523730300000004, 'longitude': 9.0388377}",Tübingen
ChIJP_9lmxz7mUcRelv5YnPMnH8,"{'text': ""Domino's Pizza Tübingen Nord"", 'languageCode': 'de'}","['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Herrenberger Str. 68, 72070 Tübingen, Germany","{'latitude': 48.5241406, 'longitude': 9.0423714}",Tübingen
ChIJjX6b37j7mUcR76qIt43y1mY,"{'text': 'EAT HAPPY', 'languageCode': 'de'}","['sushi_restaurant', 'meal_takeaway', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schleifmühleweg 36, 72070 Tübingen, Germany","{'latitude': 48.521057, 'longitude': 9.043997}",Tübingen
ChIJsdMa-Mv5mUcRXIWM1xoh7OU,"{'text': 'PizzA.K Tübingen', 'languageCode': 'de'}","['fast_food_restaurant', 'pizza_restaurant', 'meal_delivery', 'food_delivery', 'food_store', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",meal_delivery,"{'text': 'Meal delivery', 'languageCode': 'en'}",OPERATIONAL,,"Rheinlandstraße 32, 72070 Tübingen, Germany","{'latitude': 48.523730300000004, 'longitude': 9.0388377}",Tübingen
ChIJ2RLhhi37mUcR3Ib6lzocwd4,"{'text': 'Bakery Gehr bakery', 'languageCode': 'en'}","['bakery', 'breakfast_restaurant', 'coffee_shop', 'cafe', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",bakery,"{'text': 'Bakery', 'languageCode': 'en'}",OPERATIONAL,,"Sindelfinger Str. 4, 72070 Tübingen, Germany","{'latitude': 48.5221084, 'longitude': 9.0371902}",Tübingen
ChIJS-F3I9v7mUcR3LEzf9zMT3Q,"{'text': 'Taverne Olive', 'languageCode': 'de'}","['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Jakobsgasse 2, 72070 Tübingen, Germany","{'latitude': 48.521347, 'longitude': 9.0520157}",Tübingen
ChIJm7waYdT6mUcRxPFyE982gE0,"{'text': 'Veggie', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kornhausstraße 1, 72070 Tübingen, Germany","{'latitude': 48.521084300000005, 'longitude': 9.0537154}",Tübingen
ChIJbxg5UNT6mUcRY_RPFW_mgjg,"{'text': 'Restaurant Krumme Brücke', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kornhausstraße 17, 72070 Tübingen, Germany","{'latitude': 48.5210055, 'longitude': 9.052394600000001}",Tübingen
ChIJk3Y4aNT6mUcR2EM9uIhX7jA,"{'text': 'Alte Kunst', 'languageCode': 'de'}","['italian_restaurant', 'pizza_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Marktgasse 8, 72070 Tübingen, Germany","{'latitude': 48.5208361, 'longitude': 9.053462399999999}",Tübingen
ChIJScMsmdH7mUcRgH4wwvEX6fA,"{'text': 'Thai-Imbiss', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schmiedtorstraße 7, 72070 Tübingen, Germany","{'latitude': 48.521886699999996, 'longitude': 9.0520444}",Tübingen
ChIJh1I8Olz7mUcR_2HEc2I1Hdk,"{'text': 'SaiGon 1994 Restaurant', 'languageCode': 'de'}","['vietnamese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",vietnamese_restaurant,"{'text': 'Vietnamese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Belthlestraße 13, 72070 Tübingen, Germany","{'latitude': 48.5214709, 'longitude': 9.048493299999999}",Tübingen
ChIJKaszZ9T6mUcR8N35L-N12yE,"{'text': 'Gaststätte X', 'languageCode': 'de'}","['meal_takeaway', 'hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kornhausstraße 6, 72070 Tübingen, Germany","{'latitude': 48.5211481, 'longitude': 9.053524}",Tübingen
ChIJ9UfZazf7mUcRkr_CR2lfeCs,"{'text': 'Ivan Imbiss', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kornhausstraße 26, 72070 Tübingen, Germany","{'latitude': 48.5211148, 'longitude': 9.0523314}",Tübingen
ChIJR-qD39T6mUcR-BZbH4SLbmk,"{'text': 'Laf Laf', 'languageCode': 'de'}","['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",fast_food_restaurant,"{'text': 'Fast food restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hintere Grabenstraße 30, 72070 Tübingen, Germany","{'latitude': 48.5228129, 'longitude': 9.0524953}",Tübingen
ChIJoyQjbSr7mUcR60G1VPy0I3g,"{'text': 'Maharaja Imbiss', 'languageCode': 'de'}","['indian_restaurant', 'fast_food_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",indian_restaurant,"{'text': 'Indian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Jakobsgasse 9, 72070 Tübingen, Germany","{'latitude': 48.5212363, 'longitude': 9.0513362}",Tübingen
ChIJvRZrMCv7mUcRVFhflbgx6fU,"{'text': 'China-Thai-Wok', 'languageCode': 'de'}","['asian_restaurant', 'chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",asian_restaurant,"{'text': 'Asian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Herrenberger Str. 42, 72070 Tübingen, Germany","{'latitude': 48.5239894, 'longitude': 9.0453608}",Tübingen
ChIJvXdF6ir7mUcRN0DV2i7M_6A,"{'text': 'Kapadokya Döner', 'languageCode': 'de'}","['turkish_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ammer, Max-Eyth-Straße 2, 72070 Tübingen, Germany","{'latitude': 48.5227906, 'longitude': 9.0469569}",Tübingen
ChIJc-huVdT6mUcR81h3AxKXJVw,"{'text': 'Gasthaus Bären', 'languageCode': 'de'}","['restaurant', 'pub', 'bar', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schmiedtorstraße 3, 72070 Tübingen, Germany","{'latitude': 48.521547, 'longitude': 9.052050999999999}",Tübingen
ChIJAX3cZNT6mUcRZt1F8PcjdsQ,"{'text': 'Cafe Im Hirsch', 'languageCode': 'en'}","['cafe', 'breakfast_restaurant', 'coffee_shop', 'cafeteria', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",cafe,"{'text': 'Cafe', 'languageCode': 'en'}",OPERATIONAL,,"Hirschgasse 9, 72070 Tübingen, Germany","{'latitude': 48.520985599999996, 'longitude': 9.0540621}",Tübingen
ChIJ08MPzIj7mUcRScn8KV8J5JQ,"{'text': 'Laf Lafs Gemüse Kebab', 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Herrenberger Str. 31, 72070 Tübingen, Germany","{'latitude': 48.5237439, 'longitude': 9.0477335}",Tübingen
ChIJZ9kADtP6mUcRF3IM1orJ8aI,"{'text': 'Die Wurstküche', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Lustnauer Tor 8, 72074 Tübingen, Germany","{'latitude': 48.521736999999995, 'longitude': 9.057155999999999}",Tübingen
ChIJ5bNxBdP6mUcRoihNgmDzZl4,"{'text': 'Esszimmer', 'languageCode': 'de'}","['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Am Lustnauer Tor 4, 72074 Tübingen, Germany","{'latitude': 48.521315699999995, 'longitude': 9.057710499999999}",Tübingen
ChIJ_TOtsC3lmUcRvMRDRc_DsYQ,"{'text': 'Ban Mai Thai Restaurant', 'languageCode': 'en'}","['thai_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",thai_restaurant,"{'text': 'Thai restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Keplerstraße 10, 72074 Tübingen, Germany","{'latitude': 48.5268958, 'longitude': 9.0606377}",Tübingen
ChIJRzFgy-PlmUcRzLsMfKylwKU,"{'text': 'Veggie Box', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Nauklerstraße 13, 72074 Tübingen, Germany","{'latitude': 48.5265341, 'longitude': 9.0607362}",Tübingen
ChIJjV18-gf7mUcR8beCFXcUfCg,"{'text': ""Salam's Burger"", 'languageCode': 'de'}","['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",hamburger_restaurant,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Mühlstraße 12, 72074 Tübingen, Germany","{'latitude': 48.5206471, 'longitude': 9.0579152}",Tübingen
ChIJpTQs8kf7mUcRu0kj6vnrsKY,"{'text': 'Asia-Imbiss Wok-In', 'languageCode': 'de'}","['asian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",asian_restaurant,"{'text': 'Asian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Wilhelmstraße 20, 72074 Tübingen, Germany","{'latitude': 48.523073, 'longitude': 9.059059}",Tübingen
ChIJ8dHXli3lmUcRbSsbGrUNotc,"{'text': 'Saints & Scholars Tübingen', 'languageCode': 'de'}","['restaurant', 'cafe', 'food', 'bar', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Wilhelmstraße 44, 72074 Tübingen, Germany","{'latitude': 48.5265322, 'longitude': 9.062554}",Tübingen
ChIJ_dVnFhvlmUcRfhmfBNArRdk,"{'text': 'Oggys Grill', 'languageCode': 'de'}","['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",fast_food_restaurant,"{'text': 'Fast food restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Keplerstraße 8, 72074 Tübingen, Germany","{'latitude': 48.526851799999996, 'longitude': 9.0607927}",Tübingen
ChIJYR6MeNP6mUcRX0PfqXYXqks,"{'text': 'Kichererbse', 'languageCode': 'de'}","['vegetarian_restaurant', 'vegan_restaurant', 'mediterranean_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",vegetarian_restaurant,"{'text': 'Vegetarian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Metzgergasse 2, 72070 Tübingen, Germany","{'latitude': 48.521364, 'longitude': 9.0556098}",Tübingen
