restaurant_id,curbside_pickup,delivery,dine_in,live_music,outdoor_seating,reservable,restroom,serves_beer,serves_breakfast,serves_brunch,serves_cocktails,serves_coffee,serves_dessert,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,allows_dogs,good_for_children,good_for_groups,good_for_watching_sports,menu_for_children,free_parking_lot,paid_parking_lot,free_street_parking,paid_street_parking,free_garage_parking,paid_garage_parking,valet_parking,accepts_debit_cards,accepts_credit_cards,accepts_cash_only,accepts_nfc,wheelchair_accessible_restroom,wheelchair_accessible_entrance,wheelchair_accessible_parking,wheelchair_accessible_seating
ChIJXVULY07lmUcR5Hc68-T4sE8,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,,True,,,,True,True,False,True,,True,True,True
ChIJmb0peSr7mUcRO0zCHnvboT0,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,False,True,False,False,True,,True,,,,,True,True,False,True,,False,,True
ChIJEUaSPwr7mUcRAfhBvves8XM,,False,True,False,,,,,,False,,True,True,,,,,True,,True,,False,,,,,,,,,True,,False,True,,,,
ChIJ-5bKf3XlmUcRwRfmsVBct1g,True,True,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,,True,,True,,,,False,True,True,False,True,,True,,True
ChIJhXygP6rlmUcRRwcCYXLOVHg,True,False,True,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,True,True,False,False,True,True,True,True
ChIJb87QMvvvmUcRYdeqUzszdvw,True,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,False,,,False,True,True
ChIJD8cLouHvmUcRxuWsiRy5vaQ,,False,True,False,True,False,True,True,False,False,,,False,True,True,False,False,True,,True,True,False,False,True,,True,,,,,True,True,False,,,True,True,True
ChIJmeaTGqbkmUcRYlcjcAJ-MPw,,False,True,False,True,True,True,True,False,False,,True,True,True,True,False,True,True,True,True,True,,True,True,,True,,,,,True,,False,True,,True,True,True
ChIJ40zo7rjkmUcRCDvZLgXSLhQ,,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,False,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ7Xg1psXkmUcRV6_twhzPxrw,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,
ChIJR5q2bpTlmUcR1piHipJGNR0,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,,True,,,,,,,True,True,False,True,True,True,True,True
ChIJS41IiCblmUcRPdcnWt4Nixg,False,False,True,False,True,,True,True,True,False,False,True,True,,True,True,False,True,,,True,False,False,,,,,,,,,True,False,,True,True,True,True
ChIJu9cZ7YvlmUcRRPS7OxAUI6k,,False,True,False,,,,,False,True,,,True,False,True,True,,True,,True,,False,,,,,,,,,,,,,,,,
ChIJG0vPRLPlmUcRoKUqhj2hJD0,,False,True,,True,,True,,,,,,,True,True,,,True,,True,,,,,,,,,,,,,False,,,True,,
ChIJ1af7iUjlmUcR8WaWMmlD4oY,,False,True,False,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,,,,,,,,,,False,,True,False,True,True,True,True
ChIJXfSTCkjlmUcRcqn42kwRveI,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJ6aEkk_7lmUcRCLa65OvMH-M,,True,True,False,,,,,,,,,,True,True,,,True,,True,True,,,,,,,,,,True,,False,True,,,,
ChIJX1SOPxnlmUcRTx2RPioMClc,,False,True,False,False,False,True,,False,False,,True,False,True,True,,,True,,True,True,False,False,True,,True,,,,,True,,False,True,,False,,False
ChIJ_VpZalvlmUcRoBsbqcaz3S4,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,,True,True,True,True,True,False,,True,,True,,,,,True,False,False,True,,True,True,True
ChIJrUyJiKPkmUcRHFmBOZZcK7E,,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,False,,,False,False,False
ChIJ7T7QTNzkmUcR9Ztys8-kztw,False,False,True,False,True,True,True,True,True,True,,True,True,True,True,True,True,False,True,True,True,False,False,True,True,,,,,,True,True,False,True,,True,,True
ChIJJz8pQ-DkmUcRrJp3p-gAar4,,False,True,False,True,True,True,True,,False,,True,True,True,True,True,True,,True,True,True,False,True,True,,True,,,,,True,True,False,True,,False,True,True
ChIJz5Y6At3kmUcR2tnooD8-CDs,,True,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,,,,,,True,True,False,True,,True,True,True
ChIJH48DT9zkmUcRKhveGoFGiyc,,False,True,False,,False,False,False,,False,,False,False,True,True,True,,True,,True,,False,False,True,,,,,,,,,True,,,,True,
ChIJtTclK-DkmUcRPwa7adA9-xs,,False,True,False,True,False,False,,False,False,,False,,True,True,True,,True,,,,False,False,True,,True,,,,,False,,True,False,,True,True,True
ChIJbdl5MlblmUcRah5QRIPAcOE,,True,True,False,True,,True,True,,False,,True,,True,True,,,True,,True,True,True,False,True,,,,,,,,,,,,True,True,True
ChIJcUF03eHkmUcRCZQIbEG1YXw,,True,True,False,True,True,True,True,,False,False,True,True,True,True,,True,True,,True,True,False,,True,,True,,,,,,,,,,False,,
ChIJq0RPM-RmCUERF0gX2wQVdg4,,False,True,False,True,,True,True,,False,False,True,True,True,True,False,True,,,True,True,False,,,,,,,,,,,True,,,False,,
ChIJy30wJWLlmUcRGJ40nGv8D-0,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,,,,True,True,True
ChIJm1H70o3vmUcR0WZwseUvxp0,,False,True,False,True,,True,True,,False,False,True,,,,False,True,,,True,True,False,False,,,,,,,,,,True,,,False,,
ChIJwecUc47vmUcRBM6a6MMKtiU,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,,False,,,True,True,False,True,True,True,True,True
ChIJw5-ZOBnjmUcRPyT8yovYOpc,True,True,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,True,,True,False,,False
ChIJA_FmRxnjmUcRHn4gWdhC3LM,,,True,False,False,False,False,False,False,False,,True,False,True,True,True,,True,,True,True,False,False,True,,True,,,,,,,True,,False,True,True,True
ChIJzfpylmvjmUcRIKcqixozE10,,False,True,False,True,True,True,True,,False,,True,True,True,True,True,True,False,True,True,True,False,True,True,,True,,,,,True,False,False,,False,False,True,True
ChIJRdMzCwDjmUcR2BT6lcz4jAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJu799TxbjmUcRwZMZGgSPayc,,False,True,,True,True,True,True,,,,True,,,,,True,,,,True,,,True,,True,,,,,,,,,,,True,True
ChIJO3k_Gf7kmUcRw8DOOAJfBak,,False,True,False,True,True,True,True,True,,True,True,True,True,True,,True,,True,False,True,False,,True,,True,,,,,True,True,False,True,,,True,True
ChIJQ90LhXzlmUcRM2dWhyTtXAg,,False,True,,True,,True,True,,False,True,True,True,False,,,True,,,True,True,False,False,,,,,,,,,,True,,,,,True
ChIJa8lCtLP6mUcREkdw8YsXSY0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
ChIJ568fclxmCUER3Io5Wo4bDyc,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,,,,,,,,,False,,,True,,
ChIJGUEaZwDjmUcRdEBXQx5TF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJOXu42gHlmUcRGqtWRyGEimY,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,,,,True,False,False,True,,,,,,,True,True,False,True,,,,
ChIJh3CskEcPkUcRdmUJsbP7poQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
ChIJFXRhiWgPkUcRaHPTp_y8He8,,True,True,False,,True,True,True,,,,True,True,True,,,True,True,,True,True,,,True,,,,,,,True,,False,True,,,,
ChIJ3T3w404PkUcRHq18rlQvRKA,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,True,,True,True,True,True
ChIJi_gRQfQPkUcRGaLFcqtVG7k,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJDY_3yFEPkUcRSmn0fG81r8Y,,False,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJU4lg8usDkUcRnbKcPG8Zw_8,,False,True,False,True,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJOTFW3GADkUcRoR-4r-jyJw4,,False,True,False,,,True,True,,,,True,,,,False,True,,,True,True,False,,,,,,,,,,,,,,,,
ChIJl5CVZTwCkUcROHXUu0_2-dE,,False,True,False,True,True,True,True,True,,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJA-xfjRoDkUcRJhVeSHZSyvw,False,False,True,,True,True,True,True,True,,,True,True,True,True,,True,False,True,True,True,False,,True,,True,,,,,,,False,,,True,True,True
ChIJjdDmo0kDkUcR013l69IYCBs,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJ1-AR2zwPkUcRJy3vin44r6g,,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,,True,True,True,False,True,True,,,,,,,,True,False,,True,True,True,True
ChIJ5Y0yrjwPkUcRd9f6EyrL6IY,,False,True,False,True,True,True,True,True,True,True,True,True,,,False,True,True,True,True,True,False,False,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ-TmEJYwPkUcR7Md7vCFnpdc,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJ0QcGXAAPkUcRKaU70Zc0tv8,,False,True,False,,True,True,True,,,,True,True,True,,,True,,,True,True,,,,,,,,,,,,,,,,True,
ChIJOxYNbRMPkUcRbTF5pW_Gj_o,False,False,True,False,,,True,True,True,True,,True,True,True,True,,True,,,True,True,,,,,,True,,True,,True,True,False,,,,,
ChIJ569mBz8PkUcRmxsEKHtTLDM,True,True,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,,True,True,,True,True,,True,,,,,True,,False,True,,True,True,True
ChIJlwkBTj8PkUcR0ezCWKh2Toc,,False,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,True,,,,,,,True,False,True,,True,,True
ChIJZYWooz0PkUcRjqdZVWgceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,True,
ChIJNXrRLz8PkUcR6lxA3SQsB3U,,,True,False,True,,True,True,,False,,True,True,True,True,,True,True,,True,True,,,,,,,,,,,,,,,True,,True
ChIJq5GNXUcPkUcRqXQo3Vs_3wo,,,True,,,,True,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,True,False,True,,True,True,
ChIJabHAXjwPkUcRm60mRQTVfDw,,False,True,,,,True,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,True,True,True,True
ChIJw_R5kTgPkUcRwN75se3FKrU,,,True,False,,False,False,,False,False,,True,,True,True,,,True,,True,True,,False,,,,,,,,True,,False,True,,True,True,True
ChIJZ_bREwAPkUcRI-4dArFOqNM,,,,False,,,True,True,,True,True,True,True,True,True,True,True,,True,,,False,,,,,,,,,,,,,True,True,,True
ChIJ26Gr0jgPkUcRw9cRgbg6QoA,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,,True,True,,,,,,,False,False,True,False,,True,True,True
ChIJL0j-3z4PkUcRBvu7-Xeay8k,,True,True,False,True,,True,True,,False,,True,,True,True,,,True,,True,True,,False,,,,,,,,True,,False,True,False,False,False,False
ChIJ7_BhvTgPkUcR6SGUxCrbhpQ,,False,True,False,True,True,True,True,,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ38qiBKMPkUcRpcGL9SNjASY,True,False,True,False,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,False,,True,,,,,,,True,,False,True,True,True,True,True
ChIJka1ReEAPkUcRCSqDWdX-k74,,False,True,,,,True,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJRQwkIkcPkUcRclRAiutdJr8,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,,,True,True,False,True,,,,,,,,,True,False,,True,True,,True
ChIJ3w0YTz8PkUcR0gn2RL-yp3k,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,False,True,False,True,,False,,
ChIJA9XOoUcPkUcRLwUis_AjuLg,False,False,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJCRSfLXIPkUcRxMX-WfyiB6M,True,True,True,False,,,,,,,,,,True,,,,True,,True,,,,,,,,,,,True,,False,True,,,,
ChIJScE0qz8PkUcRSzSYF-EocFk,,False,True,False,,False,False,False,,False,,,False,,True,False,,True,,True,True,False,False,,,True,,,,,True,,False,True,,True,True,True
ChIJ9Vn3HgAPkUcRxYC_3J8Y97M,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJr3AcaoUPkUcRn_E038OzpaM,True,False,True,False,True,True,True,True,,False,False,True,True,True,True,,,True,,True,True,False,,True,,True,,,,,,,False,,,,,True
ChIJF7NMyUEPkUcRmzegdrGQ0TY,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJAQBAzkEPkUcRUl0fhkaXOyo,True,True,True,False,True,True,True,True,,False,False,True,,True,True,,,True,,True,True,,,True,,True,,,,,True,,False,True,,True,,True
ChIJ04XntEEPkUcRybpxMhU2cQI,,True,True,False,True,False,,,,False,,True,False,True,True,,,True,,True,True,,False,True,,True,,,,,,,,,,,True,
ChIJMaq_Y_kPkUcR1j9r6o9AhsM,,False,,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,True,
ChIJvcPCu_UPkUcRWtCkaHntAcw,,False,True,False,,,,,,,,,True,True,True,True,,True,,,,False,,,,,,,,,True,,False,,,,True,
ChIJvQMRKGoPkUcR9lIAP7jIUVg,False,False,True,,True,,True,False,True,,,True,True,True,True,True,False,True,,True,True,,True,True,,True,,,,,True,,False,True,False,False,False,False
ChIJW7qqUEAPkUcR_gZQlKvjOQU,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,,,
ChIJgbqTnskFkUcRsONQT-xUGcw,True,False,True,False,True,,,,,,,,,True,True,,,True,,,True,False,,True,,,,,,,,,,,,,True,
ChIJ58_JpIsFkUcR3_vm_j3MhmQ,,False,True,,,,True,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJcwc2GtMFkUcRwSyPRPttiiI,,False,True,False,True,True,True,True,,,,True,True,True,,,True,True,,True,True,,,True,,True,,,,,True,,False,True,,,True,
ChIJj6HFTPMFkUcR8IytuFMpksM,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,False,,True,False,,True,True,True
ChIJuYnWMZIFkUcRG9rdDKWvZjY,True,False,True,False,True,True,True,True,True,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,,,True
ChIJARZfWJIFkUcRck_QrpWvhUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,
ChIJU80cFTsGkUcRwYjSyrMTTZM,False,True,True,False,False,,False,False,False,False,False,False,,True,True,True,False,True,False,True,,False,True,,,,,,,,,,False,,,,,
ChIJRdn6VpIFkUcRWQdbu2g5L1o,False,,True,False,False,False,True,True,False,False,False,,False,True,True,,False,True,,True,True,False,False,True,,,,,,,,,,,,True,,
ChIJGVYnq8EFkUcRYP-BKvYj24Q,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,False,,True
ChIJbTVPAsEFkUcRINcS-L1TL4o,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,,,False,,,False,,
ChIJewbAtcYFkUcRVvR_honerVA,,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,,True,,True,,,,,True,True,False,True,,False,,
ChIJo3tVw7QFkUcR-T1fzfMNC7g,,True,True,False,,,,,,False,,,,True,True,,,True,,True,True,False,,,,,,,,,,,,,,False,,
ChIJqdoVcEYEkUcRuXcO17-cbNk,False,False,True,True,True,True,True,True,,False,True,True,True,True,True,True,True,,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJvQ00FJUDkUcR48AVwnULWrc,,False,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,True,True,True,False,True,True,,True,False,,,,True,,False,True,False,False,True,False
ChIJpyb_yt8DkUcRx2z301L_1Vg,True,False,True,False,True,True,True,True,,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,,True,,,,True,True
ChIJKa_3R08CkUcR_N24BKJSsJI,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,,True,True,True,False,True,True,,True,,,,,,True,False,,,False,True,
ChIJbXgQwOAOkUcR5tzrKPF5neM,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,,,True
ChIJq35FbQAPkUcRJF2GnbBdpx0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
ChIJg4Af-JQPkUcRuOXViMgT6V0,,False,True,False,True,True,True,,True,,,True,True,True,True,,,True,,True,,False,,True,,True,,,,,,,,,,True,True,True
ChIJWZZtgGEEkUcRxAXA_jIShpk,,False,True,False,True,True,True,True,,False,,True,True,True,True,False,True,,True,True,True,,,True,,True,,,,,,,,,,,,
ChIJhdeNU3UDkUcRmnFIwCeod40,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,True,
ChIJH-AoXgYPkUcRw8KLXAvlRbs,False,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,,True,,True,,,,,True,True,False,True,,,True,
ChIJA_aewQYPkUcRoBCBtzXpduE,,False,True,,True,True,True,True,,,,True,True,True,True,False,True,True,True,True,True,,True,True,,True,,,,,,,False,,,True,True,
ChIJL_yb-KkPkUcRALLdis2MwIk,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,,,,,,,True,True
ChIJV8GQZXEPkUcRxxHN_MQwi3A,,False,True,False,False,,True,True,,,True,,True,True,,True,True,True,,True,,,True,,,,,,,,False,,False,,,False,,
ChIJcYza2n4PkUcRYLCF8tpU9C8,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,False,,
ChIJcQiS7w0PkUcRRaKwW3sz7Yc,,False,True,False,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,False,,True,,,,,,,True,True,False,True,True,True,True,True
ChIJnd-VUw8PkUcRgIvzujkp8F8,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,,True,,True,,,,,True,True,False,True,,False,,
ChIJLY5i4goFkUcRxnLGDep2WRQ,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,,False,True,False,False,True,
ChIJwZlcK8sFkUcRMSOir5tfbwY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJb-fsk4UEkUcRpgUG-3-t1Hg,,,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,,True,True
ChIJFwSpdgAFkUcR3O0auAVRgC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJo_8HbgkDkUcRoRUSH7WL9JU,,,True,False,True,True,True,True,True,,,True,True,True,True,,True,,True,True,True,False,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJn3TMrDEDkUcRXqnlGvtmJ-Q,,False,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJ_f210UQOkUcRwUilGn_bGuo,False,False,True,False,True,True,True,True,True,,True,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ7R-Yk30FkUcRvuX9w5eMqJU,,False,True,False,True,True,True,True,,False,False,True,True,True,True,,True,,True,True,True,False,True,True,,True,,,,,True,,False,True,,False,,False
ChIJM1oMJUIFkUcRoJSEtiuSgV8,,False,True,False,True,True,True,True,,,,True,True,True,True,,True,,True,,True,False,,True,,,,,,,True,,False,True,,,True,True
ChIJ05zX_2UFkUcRtgwS4SRnFqg,,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,True,False,,True,True,True,True
ChIJV06R_64EkUcRxHez04k1Ef0,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,False,True,True,False,True,,True,True,True
ChIJxQzTCJEEkUcRydX-BudMi4g,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,False,True,
ChIJE8wA9J4EkUcROdnaMEWHWm4,,False,True,False,True,True,True,True,False,False,,True,True,True,,False,True,,True,True,True,,,True,,True,,,,,,,True,,,,True,True
ChIJZz7gdkQOkUcR9q1_XSu51FI,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,,True,,True,True,,True,True,,True,,,,,True,,False,True,,False,,False
ChIJf2NunL4PkUcR6oTUXpFNAB0,,False,True,False,True,True,True,True,,False,False,True,True,True,,False,True,True,,True,True,True,False,True,,True,,,,,,,,,,False,,
ChIJCXxew6QPkUcRmRa1jS6bkUw,,False,True,,True,True,True,True,,False,,True,True,True,,,True,,True,True,True,,,True,,True,,,,,True,,False,True,,,True,
ChIJ3czd3r8PkUcRQkWBL-anbfM,,,True,,,,True,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,
ChIJU2BmJJUPkUcRsexRIJrP63A,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJAeI-GWgFkUcRc_5KSdM09MM,,False,True,False,True,True,True,True,,,False,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,,,False,,,,,
ChIJH8vvfGoFkUcR75jjmTHbTvE,,False,True,False,True,True,True,True,False,,False,True,True,True,True,False,True,,True,True,True,False,False,True,,True,,,,,True,,False,True,True,True,True,True
ChIJkZOtJ2oFkUcRewQKNRBc1YA,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,,True,True,,True,True,True,True,False,False,False,False,True,True,False,,False,False,False,False
ChIJ5fDEIQAFkUcR3Icdmt1_t70,False,False,True,False,,True,True,True,,,,True,True,True,True,,True,True,,True,True,False,,True,,,,,,,,,,,True,True,True,True
ChIJM1J6Z2oFkUcR5P_mUOqccnM,,,True,False,,False,,,,False,,,,True,True,,,True,,True,,,False,True,,,,,,,,,,,,,True,
ChIJwZwrJwAFkUcRZQPtLqZeNvE,,,True,,,True,True,True,,,,True,True,True,,,True,,,True,True,,,True,,True,,,,,,,,,,,True,
ChIJ436AZGoFkUcRH_27YdrSCUw,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,,True,True,,True,True,,True,True,,True,,,,,True,True,False,True,,False,,
ChIJv7f68E8FkUcRInBsimVb_QY,False,False,True,False,True,,True,True,True,,True,True,True,,,False,True,True,,True,True,False,,,,,,,,,,,,,True,True,,True
ChIJ6_kg3T8FkUcRsZdB-MACkFk,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJg_8PVjkFkUcR5o6-6mGphD8,,False,True,,,,True,,True,,,,,,,,,True,,,,,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ8RGfcKYFkUcR0RrUYNyC3ns,,False,True,False,,,,,,,,,,True,True,False,,True,,True,True,,,,,,,,,,True,True,False,True,,,True,
ChIJs7KMtT8FkUcR2NtzywNG2nI,,False,True,,,,,,True,,,True,,,,,,True,,,,,,True,,,,,,,,,False,True,,True,True,
ChIJv3T1u_IFkUcRtLhbYbJLi0U,,False,True,False,True,,,,,,,True,True,,,,,True,,True,True,False,,True,,True,,,,,True,,False,True,,,,
ChIJAZVS-RgFkUcRvd6Pq5AU0-w,True,False,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,,False,False,True,False,,True,True,True
ChIJ70J5IfwFkUcRn-KNV0bSI3E,False,True,True,False,,,,,,,,,,True,,,,True,,True,,,,True,,True,,,,,True,True,False,True,,,,
ChIJyYwmiagckUcR0BGUqkHLqaw,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,True,,False,,
ChIJF54utKcEkUcRFHLbfvZBtCk,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,,True,True,True,False,True,True,,True,,,,,True,True,False,True,,False,True,
